Well_Name,X-world_co,Y-world_co,Start_Time,Stop_Time[,Rate[m^3/d,Number_of_,Screen_Top,Screen_Bot
4796-P_10,292134.380000000004657,9105507.699999999254942,0.000000000000000,1.000000000000000,-10.000000000000000,1,6.577470000000000,-27.203447000000001
HRIII_7142,292200.000000000000000,9105500.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-36.010598000000002,-183.860909999999990
HRIII_7449,292117.000000000000000,9105528.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,6.577470000000000,-27.203447000000001
HRIII_7450,292115.000000000000000,9105503.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-37.333829000000001,-183.868230000000011
VAZAR568,292154.570000000006985,9105551.500000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.577470000000000,-27.203447000000001
HRIII_7178,292260.000000000000000,9105550.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-36.010598000000002,-183.860909999999990
VAZAR569,292250.700000000011642,9105523.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.249842000000000,-28.494064999999999
VAZAR570,292346.820000000006985,9105496.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.991761000000000,-29.771027000000000
HRIII_7119,292436.000000000000000,9105455.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-40.293439999999997,-184.393660000000011
HRIII_7120,292436.000000000000000,9105454.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-40.293439999999997,-184.393660000000011
VAZAR571,292442.950000000011642,9105468.800000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.025885000000000,-33.273589000000001
HRIII_7287,292573.000000000000000,9105459.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,5.816532000000000,-39.790990000000001
HRIII_7289,292558.000000000000000,9105423.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-45.787750000000003,-185.544510000000002
VAZAR572,292539.080000000016298,9105441.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.816532000000000,-39.790990000000001
707-P_99,292673.669999999983702,9105430.300000000745058,0.000000000000000,1.000000000000000,-10.199999999999999,1,-50.440218000000002,-186.670819999999992
VAZAR573,292635.200000000011642,9105413.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,4.218897000000000,-45.239300000000000
VAZAR574,292731.330000000016298,9105386.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,1.272001000000000,-51.727823999999998
VAZAR575,292827.450000000011642,9105358.599999999627471,0.000000000000000,1.000000000000000,-6.390195000000000,1,-1.022971000000000,-54.664662999999997
HRIII_7405,292105.000000000000000,9105489.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-37.333829000000001,-183.868230000000011
HRIII_7408,292078.000000000000000,9105440.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-37.333829000000001,-183.868230000000011
VAZAR642,292127.010000000009313,9105455.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.519131000000000,-28.687556000000001
2423-P_02,292226.000000000000000,9105419.000000000000000,0.000000000000000,1.000000000000000,-50.500000000000000,1,-37.302489999999999,-183.779030000000006
5152-P_11,292222.000000000000000,9105379.000000000000000,0.000000000000000,1.000000000000000,-30.000000000000000,1,-37.302489999999999,-183.779030000000006
HRIII_7154,292208.000000000000000,9105387.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-37.302489999999999,-183.779030000000006
HRIII_7164,292169.000000000000000,9105373.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-39.175409999999999,-183.804640000000006
HRIII_7478,292166.000000000000000,9105380.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-39.175409999999999,-183.804640000000006
VAZAR643,292223.130000000004657,9105427.800000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.610568000000000,-28.785149000000001
HRIII_7097,292374.000000000000000,9105361.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-42.695692999999999,-184.661429999999996
VAZAR644,292319.260000000009313,9105400.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.378502000000000,-32.342129000000000
4711-P_10,292382.929999999993015,9105395.199999999254942,0.000000000000000,1.000000000000000,-40.000000000000000,1,-42.695692999999999,-184.661429999999996
HRIII_7132,292405.000000000000000,9105392.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-42.695692999999999,-184.661429999999996
VAZAR645,292415.390000000013970,9105372.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.026189000000000,-35.026195000000001
VAZAR646,292511.510000000009313,9105345.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.189773000000000,-40.574371999999997
VAZAR647,292607.640000000013970,9105317.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,2.956381000000000,-46.107277000000003
VAZAR648,292703.760000000009313,9105290.000000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,1.667187000000000,-49.817802999999998
VAZAR649,292799.890000000013970,9105262.400000000372529,0.000000000000000,1.000000000000000,-5.582977000000000,1,0.427854000000000,-54.761108999999998
VAZAR716,292099.440000000002328,9105359.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.810333000000000,-30.698494000000000
VAZAR717,292195.570000000006985,9105331.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.522987000000000,-29.763480000000001
2896-P_04,292328.780000000027940,9105292.199999999254942,0.000000000000000,1.000000000000000,-40.000000000000000,1,-40.770558999999999,-184.084329999999994
VAZAR718,292291.700000000011642,9105304.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.285778000000000,-31.656056000000000
1389-P_99,292344.250000000000000,9105219.500000000000000,0.000000000000000,1.000000000000000,-30.000000000000000,1,-40.695748000000002,-185.914250000000010
VAZAR719,292387.820000000006985,9105276.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.974065000000000,-35.239417000000003
VAZAR720,292483.950000000011642,9105249.000000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,4.600475000000000,-40.154828999999999
HRIII_7273,292621.000000000000000,9105178.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,1.605912000000000,-51.319988000000002
HRIII_7297,292590.000000000000000,9105178.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-51.008535000000002,-187.955970000000008
VAZAR721,292580.070000000006985,9105221.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,3.201848000000000,-44.480972999999999
HRIII_7208,292651.000000000000000,9105178.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-56.455739000000001,-190.433140000000009
HRIII_7209,292651.000000000000000,9105209.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-56.455739000000001,-190.433140000000009
HRIII_7210,292651.000000000000000,9105147.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.538415000000001,-192.281640000000010
HRIII_7211,292651.000000000000000,9105146.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.538415000000001,-192.281640000000010
HRIII_7212,292649.989999999990687,9105147.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.538415000000001,-192.281640000000010
HRIII_7274,292621.000000000000000,9105147.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.538415000000001,-192.281640000000010
VAZAR722,292676.200000000011642,9105193.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,1.605912000000000,-51.319988000000002
VAZAR723,292772.330000000016298,9105166.300000000745058,0.000000000000000,1.000000000000000,-3.678908000000000,1,0.454912000000000,-58.084871000000000
VAZAR790,292071.880000000004657,9105263.099999999627471,0.000000000000000,1.000000000000000,-7.275924000000000,1,6.867313000000000,-32.533588000000002
VAZAR791,292168.010000000009313,9105235.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.391925000000000,-29.485704999999999
HRIII_7175,292282.000000000000000,9105181.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-38.587480999999997,-184.751820000000009
HRIII_7189,292241.989999999990687,9105178.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,7.747063000000000,-28.550509999999999
VAZAR792,292264.130000000004657,9105208.000000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.747063000000000,-28.550509999999999
HRIII_7095,292376.000000000000000,9105191.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-40.695748000000002,-185.914250000000010
VAZAR793,292360.260000000009313,9105180.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.597926000000000,-31.072406999999998
HRIII_7258,292496.000000000000000,9105119.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-45.290497000000002,-187.379919999999998
VAZAR794,292456.380000000004657,9105152.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.071554000000000,-36.858716999999999
2768-P_03,292537.369999999995343,9105107.099999999627471,0.000000000000000,1.000000000000000,-28.500000000000000,1,-53.920709000000002,-190.069610000000011
4091-P_07,292544.080000000016298,9105133.900000000372529,0.000000000000000,1.000000000000000,-50.000000000000000,1,-53.920709000000002,-190.069610000000011
4092-P_07,292562.150000000023283,9105111.400000000372529,0.000000000000000,1.000000000000000,-50.000000000000000,1,-53.920709000000002,-190.069610000000011
4093-P_07,292585.760000000009313,9105116.699999999254942,0.000000000000000,1.000000000000000,-20.000000000000000,1,-53.920709000000002,-190.069610000000011
HRIII_7282,292591.000000000000000,9105086.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-53.920709000000002,-190.069610000000011
HRIII_7288,292560.000000000000000,9105147.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-53.920709000000002,-190.069610000000011
HRIII_7295,292529.000000000000000,9105085.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-53.920709000000002,-190.069610000000011
VAZAR795,292552.510000000009313,9105125.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,3.179404000000000,-47.732115000000000
3189-P_05,292621.000000000000000,9105116.000000000000000,0.000000000000000,1.000000000000000,-11.250000000000000,1,-61.538415000000001,-192.281640000000010
VAZAR796,292648.640000000013970,9105097.699999999254942,0.000000000000000,1.000000000000000,-6.655737000000000,1,0.512277000000000,-57.266700000000000
VAZAR864,292044.320000000006985,9105167.000000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.081239000000000,-33.039000000000001
VAZAR865,292140.440000000002328,9105139.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.555011000000000,-31.359793000000000
VAZAR866,292236.570000000006985,9105111.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.891125000000000,-29.909714999999998
VAZAR867,292332.690000000002328,9105084.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.110722000000001,-33.177196000000002
2766-P_03,292470.099999999976717,9105085.300000000745058,0.000000000000000,1.000000000000000,-35.200000000000003,1,-50.906453999999997,-188.632540000000006
4380-P_08,292482.609999999986030,9105030.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.587679999999999,-190.833679999999987
HRIII_7116,292407.000000000000000,9105023.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-50.906453999999997,-188.632540000000006
HRIII_7260,292468.000000000000000,9105011.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.587679999999999,-190.833679999999987
HRIII_7263,292463.000000000000000,9105017.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-50.906453999999997,-188.632540000000006
VAZAR868,292428.820000000006985,9105056.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.028880000000000,-43.511051999999999
2779-P_03,292565.190000000002328,9105048.800000000745058,0.000000000000000,1.000000000000000,-15.000000000000000,1,-58.587679999999999,-190.833679999999987
2780-P_03,292562.219999999972060,9105030.400000000372529,0.000000000000000,1.000000000000000,-20.750000000000000,1,-58.587679999999999,-190.833679999999987
3510-P_06,292549.929999999993015,9105039.500000000000000,0.000000000000000,1.000000000000000,-6.300000000000000,1,-58.587679999999999,-190.833679999999987
4494-P_09,292558.409999999974389,9104996.800000000745058,0.000000000000000,1.000000000000000,-30.000000000000000,1,-58.587679999999999,-190.833679999999987
HRIII_7291,292546.000000000000000,9105025.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.587679999999999,-190.833679999999987
VAZAR869,292524.950000000011642,9105029.199999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,2.549398000000000,-53.136284000000003
3418-P_05,292591.000000000000000,9105024.000000000000000,0.000000000000000,1.000000000000000,-15.000000000000000,1,-66.323425000000000,-193.630480000000006
HRIII_7233,292622.000000000000000,9105024.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-66.323425000000000,-193.630480000000006
VAZAR870,292621.070000000006985,9105001.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,0.233932000000000,-62.826968000000001
VAZAR871,292717.200000000011642,9104974.099999999627471,0.000000000000000,1.000000000000000,-1.125732000000000,1,-1.129864000000000,-68.472196999999994
VAZAR938,292016.750000000000000,9105070.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.580093000000000,-33.011519000000000
VAZAR939,292112.880000000004657,9105043.300000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.209287000000000,-34.386988000000002
VAZAR940,292209.000000000000000,9105015.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.878875000000000,-37.386305000000000
HRIII_7090,292361.000000000000000,9104939.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.753152000000000,-189.579980000000006
VAZAR941,292305.130000000004657,9104988.199999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.350398000000000,-41.363678000000000
2765-P_03,292440.330000000016298,9104900.800000000745058,0.000000000000000,1.000000000000000,-43.200000000000003,1,-69.312787999999998,-192.015219999999999
HRIII_7098,292368.000000000000000,9104913.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,9.416713000000000,-64.106002000000004
HRIII_7122,292435.000000000000000,9104940.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,6.744311000000000,-53.273547000000001
HRIII_7123,292435.000000000000000,9104956.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.753152000000000,-189.579980000000006
HRIII_7130,292407.000000000000000,9104900.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-67.124751000000003,-191.193049999999999
HRIII_7218,292438.000000000000000,9104900.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-69.312787999999998,-192.015219999999999
VAZAR942,292401.260000000009313,9104960.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.744311000000000,-53.273547000000001
HRIII_7254,292499.000000000000000,9104962.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-69.312787999999998,-192.015219999999999
HRIII_7255,292499.000000000000000,9104931.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-69.312787999999998,-192.015219999999999
HRIII_7261,292468.000000000000000,9104962.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-69.312787999999998,-192.015219999999999
HRIII_7290,292553.000000000000000,9104881.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,1.333373000000000,-72.426967000000005
VAZAR943,292497.380000000004657,9104933.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,3.289827000000000,-66.209018999999998
3649-P_06,292560.000000000000000,9104937.000000000000000,0.000000000000000,1.000000000000000,-26.000000000000000,1,-74.299065999999996,-194.943070000000006
VAZAR944,292593.510000000009313,9104905.500000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,1.333373000000000,-72.426967000000005
VAZAR945,292689.630000000004657,9104877.900000000372529,0.000000000000000,1.000000000000000,-3.213169000000000,1,-1.051534000000000,-74.251283999999998
VAZAR1012,291989.190000000002328,9104974.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.945401000000000,-35.773097999999997
VAZAR1013,292085.309999999997672,9104947.199999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.214976000000000,-35.116298000000000
VAZAR1014,292181.440000000002328,9104919.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.765084000000000,-43.182647000000003
VAZAR1015,292277.570000000006985,9104892.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,9.513107000000000,-51.904473000000003
2775-P_03,292360.890000000013970,9104863.500000000000000,0.000000000000000,1.000000000000000,-18.000000000000000,1,-67.124751000000003,-191.193049999999999
HRIII_7124,292427.000000000000000,9104821.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
HRIII_7141,292410.010000000009313,9104804.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
VAZAR1016,292373.690000000002328,9104864.500000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,9.416713000000000,-64.106002000000004
216-P_98,292458.799999999988358,9104847.400000000372529,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
3081-P_04,292492.330000000016298,9104779.900000000372529,0.000000000000000,1.000000000000000,-5.000000000000000,1,7.696311000000000,-70.866364000000004
HRIII_7118,292436.000000000000000,9104809.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
HRIII_7181,292438.989999999990687,9104839.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
HRIII_7251,292500.000000000000000,9104799.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-72.851241999999999,-192.416570000000007
VAZAR1017,292469.820000000006985,9104836.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.696311000000000,-70.866364000000004
VAZAR1018,292565.940000000002328,9104809.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,2.510748000000000,-75.200935999999999
VAZAR1019,292662.070000000006985,9104781.800000000745058,0.000000000000000,1.000000000000000,-5.232220000000000,1,-1.281780000000000,-75.282061999999996
VAZAR1086,291961.619999999995343,9104878.599999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.548533000000000,-35.276938000000001
VAZAR1087,292057.750000000000000,9104851.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.534007000000000,-38.223954999999997
3959-P_07,292163.000000000000000,9104838.000000000000000,0.000000000000000,1.000000000000000,-60.000000000000000,1,-52.570115999999999,-191.792390000000012
5316-P_12,292134.690000000002328,9104779.500000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-52.570115999999999,-191.792390000000012
VAZAR1088,292153.880000000004657,9104823.500000000000000,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.472068000000000,-48.028066000000003
VAZAR1089,292250.000000000000000,9104795.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.480748999999999,-56.923614000000001
1580-P_00,292383.580000000016298,9104726.300000000745058,0.000000000000000,1.000000000000000,-43.000000000000000,1,-66.979279000000005,-196.356040000000007
1832-P_00,292333.919999999983702,9104737.400000000372529,0.000000000000000,1.000000000000000,-50.000000000000000,1,-66.979279000000005,-196.356040000000007
2353-P_02,292401.030000000027940,9104793.000000000000000,0.000000000000000,1.000000000000000,-50.000000000000000,1,-66.979279000000005,-196.356040000000007
HRIII_7127,292387.000000000000000,9104798.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-66.979279000000005,-196.356040000000007
HRIII_7133,292403.000000000000000,9104726.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.694807999999995,-198.175379999999990
HRIII_7137,292396.000000000000000,9104710.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.694807999999995,-198.175379999999990
VAZAR1090,292346.130000000004657,9104768.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.619204000000000,-64.477757999999994
1318-P_99,292474.390000000013970,9104689.500000000000000,0.000000000000000,1.000000000000000,-15.000000000000000,1,-73.694807999999995,-198.175379999999990
HRIII_7114,292439.000000000000000,9104716.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.694807999999995,-198.175379999999990
HRIII_7252,292499.989999999990687,9104716.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-76.282128999999998,-199.124689999999987
HRIII_7253,292500.000000000000000,9104686.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-76.282128999999998,-199.124689999999987
HRIII_7270,292439.000000000000000,9104747.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.694807999999995,-198.175379999999990
VAZAR1091,292442.260000000009313,9104740.800000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,4.550699000000000,-72.070649000000003
2774-P_03,292499.669999999983702,9104652.199999999254942,0.000000000000000,1.000000000000000,-20.000000000000000,1,-75.981969000000007,-199.390350000000012
HRIII_7294,292531.000000000000000,9104686.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-76.282128999999998,-199.124689999999987
VAZAR1092,292538.380000000004657,9104713.199999999254942,0.000000000000000,1.000000000000000,-7.208850000000000,1,1.755126000000000,-74.877999000000003
VAZAR1093,292634.510000000009313,9104685.699999999254942,0.000000000000000,1.000000000000000,-1.347862000000000,1,-1.151786000000000,-75.449869000000007
VAZAR1160,291934.059999999997672,9104782.500000000000000,0.000000000000000,1.000000000000000,-6.969209000000000,1,6.921843000000000,-34.391216000000000
VAZAR1161,292030.190000000002328,9104754.900000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.454626000000000,-39.880280999999997
VAZAR1162,292126.309999999997672,9104727.400000000372529,0.000000000000000,1.000000000000000,-7.279759000000000,1,7.837395000000000,-47.353518999999999
4493-P_09,292190.299999999988358,9104672.199999999254942,0.000000000000000,1.000000000000000,-30.000000000000000,1,-61.065378000000003,-198.671220000000005
HRIII_7153,292224.000000000000000,9104715.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.065378000000003,-198.671220000000005
HRIII_7179,292224.000000000000000,9104654.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-61.065378000000003,-198.671220000000005
VAZAR1163,292222.440000000002328,9104699.800000000745058,0.000000000000000,1.000000000000000,-7.279759000000000,1,6.233206000000000,-58.261648999999998
2592-P_03,292312.789999999979045,9104672.800000000745058,0.000000000000000,1.000000000000000,-27.500000000000000,1,-68.399592999999996,-199.354350000000011
3507-P_06,292344.549999999988358,9104622.000000000000000,0.000000000000000,1.000000000000000,-1.700000000000000,1,-68.399592999999996,-199.354350000000011
710-P_99,292374.450000000011642,9104641.500000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.185260000000000,-199.377219999999994
HRIII_7110,292337.000000000000000,9104640.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-68.399592999999996,-199.354350000000011
VAZAR1164,292318.570000000006985,9104672.199999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,5.370189000000000,-66.554668000000007
1926-P_01,292462.979999999981374,9104639.699999999254942,0.000000000000000,1.000000000000000,-50.000000000000000,1,-73.185260000000000,-199.377219999999994
4840-P_10,292383.190000000002328,9104676.199999999254942,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.185260000000000,-199.377219999999994
HRIII_7128,292409.000000000000000,9104655.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.185260000000000,-199.377219999999994
HRIII_7136,292399.000000000000000,9104613.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.185260000000000,-199.377219999999994
HRIII_7138,292391.000000000000000,9104628.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-73.185260000000000,-199.377219999999994
HRIII_7264,292460.000000000000000,9104621.000000000000000,0.000000000000000,1.000000000000000,-40.000000000000000,1,-75.981969000000007,-199.390350000000012
HRIII_7265,292459.000000000000000,9104620.000000000000000,0.000000000000000,1.000000000000000,-10.000000000000000,1,2.960599000000000,-71.715137999999996
VAZAR1165,292414.690000000002328,9104644.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,2.960599000000000,-71.715137999999996
2699-P_03,292476.890000000013970,9104592.599999999627471,0.000000000000000,1.000000000000000,-12.000000000000000,1,-75.981969000000007,-199.390350000000012
VAZAR1166,292510.820000000006985,9104617.099999999627471,0.000000000000000,1.000000000000000,-7.279759000000000,1,0.260859000000000,-74.575636000000003
VAZAR1167,292606.940000000002328,9104589.599999999627471,0.000000000000000,1.000000000000000,-1.902336000000000,1,-1.068200000000000,-75.452220999999994
VAZAR1234,291906.500000000000000,9104686.400000000372529,0.000000000000000,1.000000000000000,-0.490634000000000,1,6.630570000000000,-35.256464000000001
VAZAR1235,292002.619999999995343,9104658.800000000745058,0.000000000000000,1.000000000000000,-6.648051000000000,1,7.439666000000000,-36.770614999999999
VAZAR1236,292098.750000000000000,9104631.199999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.085630999999999,-48.114497999999998
4152-P_07,292178.840000000025611,9104609.400000000372529,0.000000000000000,1.000000000000000,-40.000000000000000,1,-58.305422000000000,-199.305859999999996
VAZAR1237,292194.880000000004657,9104603.699999999254942,0.000000000000000,1.000000000000000,-7.279759000000000,1,8.452067000000000,-55.859149000000002
4451-P_09,292282.739999999990687,9104549.800000000745058,0.000000000000000,1.000000000000000,-30.000000000000000,1,5.606237000000000,-65.537768000000000
